name,stars,user_review
Guineo Al Granel,2,"Vienen muy maduros, pedí unas tortillas y me mandsrin unos leches que no pedì"
Solomillo De Cerdo Fresco Al Vacío,2,Muy calie teparaestar fresco
Falda De Novillo,2,"La verdad tiene demasiada grasa, no es lo que esperaba. Es más grasa que carne lamentablemente 😢"
Banana Premium Ecuador,2,"Me las mandan todas sueltas, no me sirve"
Zapallo Coreano Dulce,2,No dice eso lq etiqueta
Choclo Mediano Unidad,2,Mala calidad
Papa Peruanita Cocktail,2,Mala calidad por malograrse
Hígado Vacuno,2,Era feo
Pimentones De Colores 1 Libra,2,Pimiento verde podrido
Plátano,2,Plátanos blancos y poniéndose negros frutas que se vendieron en la semana
Platano Maduro 1 Unidad,2,Me faltaron unidades
Filete De Salmón Ahumado Gourmar Congelado 3 oz,2,no fue lo que pedi
Lechosa Trozos Und,2,Muy desabrida
Papa Lavada Blanca Selección,2,Me pusieron 2 papas nomas
Carne Molida De Primera La Ternera 1 kg,2,Al cocinarla me di cuenta que ya estaba oliendo fuerte.
Zanahoria Bebé,2,"No son frescas, llegaron varias piezas marrones"
Papa Chola,2,Una de las papas estaba dañada
Mango Selección 1 Unidad,2,Verde
Mix De Hierbas Frescas Green Garden Perejil Y Culantro 100 g,2,Muy poca cantidad
Palta Hass  Selección 115 g,2,Inmadura
Lechuga Americana Verde Puro 1 Unidad,2,Muy pequeño
Pollo Entero Fresco con Menudo 2.85 kg,2,"Pesa menos de lo indicado, otra vez"
Espárrago 300Gr,2,Esparrago llego partido o roto me sorprende q envien asi si siempre q pido todo llegaba A1 😔
Albahaca 1 Atado,2,"muchas hojas marchitas, muy mal"
Lechuga Mantecosa 300 g,2,No la veo súper fresca
Bolsa De Lechuga Kultiva Mantequilla Orgánica 8 oz,2,Venía ya algo negra
Platano Maduro 1 Unidad,2,Pequeños
Tomate Perita Selección 500 g,2,2 de 4 estaban en mal estado
Banana Ecuador,2,De 2 bananas. 1 mala
Suprema Congelada,2,No es como la foto
Tomate Perita Selección 500 g,2,Algunas pasadas
Matambrito De Cerdo Fresco Envasado Al Vacío,2,Menos peso de lo indicado
Bocaditos Pollo Fresco,2,Los note medios malos no tan frescos
Filet De Pechuga De Pollo Fresca Al Vacío,2,Muy caliente para estar fresco
Tomate Perita Selección 500 g,2,Inmaduros
Papa Lavada Blanca Selección,2,Pedí 2 unidades y 1 viene en mal estado
Limón,2,estaba verde y feo
Tomate Perita Selección,2,Exceso de maduración
Lechuga Hidropónica 1 Unidad,2,Bastante fea
Platano Maduro 1 Unidad,2,No maduro ni verde
Banano Amarillo 6 Unidades,2,Venian golpeados
Banano Amarillo 6 Unidades,2,Venían aplastadas
Palta Hass  Selección 115 g,2,"Demasiado chiquita, como un huevo."
Robalo Congelado,2,Mandaron la mitad de la libra mala
Pollo Congelado Entero Con Menudo 2.5 kg,2,Muy pequeño
Delicias De Pechuga De Pollo,3,No me llegó esto así que no lo sé
Carne Molida Especial,3,No tiene etiqueta de peso asi q no se si lo me metieron era el peso q pedi
Aguacate Hass Verde La Carreta 5 Unidades,3,Verdes todos
Cebolla Amarilla Nacional 1 lb,3,Llego una cebolla dañada
Mango Tommy 1 kg,3,No estaban tan maduros
Plátano De Seda Pack 5 Unidades,3,Verdes y adentro ya se están malogrado están por partes negro
Uvas Blanca Bandeja 500 g,3,Muchas estaban podridas
Churrasco Roast Beef,3,Por el olor es una carne que debe ser usada en el momento no es fresca
Palta,3,Muy chiquitas
Vacio De Cerdo Fresco Al Vacío,3,"Dice 1k aproximadamente pero eran 600 grs,  es demasiado chica la porción"
Suprema De Pollo Fresca,3,Es congelada
Lechuga Capuchina,3,Algunas zonas de las hojas externas estaban en mal estado
Papa Lavada Blanca Selección,3,Feas
Batata,3,Enorme 1 sola
Piña Unidad,3,Muy pequeña
Pera Grande Unidad,3,Llegó una pera en mal estado
Cebolla Selección 1 kg,3,"Muy Grandes ( prefiero cebollas más chicas , a mi gusto )"
Paleta Churrasco Fresca Al Vacío Novillo,3,Tiene mucho nervio
Tomate Redondo Selección,3,Súper verdes
Tomate Perita Selección 500 g,3,"Fea calidad, verdes"
Falda De Novillo,3,Mucha grasa
Falda De Novillo,3,Exceso de grasa
Bisteck De Tapa Premium Fileteado Premium Tres Fundos Refrigerado Aproximadamente 500 g,3,Pensé que la carne era de 500 gramos y sólo era de 350 gramos
Falda De Novillo,3,Tiene un poco de olor
Manzana Royal Gala,3,Dos manzanas estaban en malas condiciones.
Tomate Perita Selección 500 g,3,Vino uno en mal estado
Ciruela 500 g,3,Demasiado maduras para mi gusto
Zanahoria 0.5 kg,3,No se encuentra fresca
Lechuga Mantecosa A Mano 1 Unidad,3,Vino apachurrada.
Naranja Ombligo Importada Egipto 1 Unidad,3,No tan rica se ve
Tomate Italiano,3,Un tomate golpeado
Bistec De Pechuga De Pollo Super Pollo Fresco 530 g,3,Pedí bistec y llegó pechuga deshuesada
Aji Infierno Verde (Para Relleno) Del Productor 1 Unidad,3,"Venía mezclado con productos para mi hija, no hubo cuidados en empaque"
Aguacate Hass Premium 1 lb,3,No vienen para consumir ya
Tomate Italiano,3,Pedí 3 y me mandaron 7 y están muy maduros
Cilantro Fresco Finca Priscila 100 g,3,Llegó marchito y aplastado
Limón Sutil Malla 1 Unidad,3,Pocas unidades
Sandia Nacional 1 Unidad,3,En 5.00 dolares estaba como cuando pido dlas de 3.00 dolares
Naranja Jugo Selección,3,Algunas naranjas pasadas
Paleta Churrasco Fresca Al Vacío Novillo,3,No estaba frsco
Banana Ecuador,3,Están muy verdes
Palta Hass Inmadura 115 g,3,No están maduras
Lechuga Criolla,3,Bastante achicharrada
Promo Frutilla Guadaproducts 400 g,3,No está tan frescos
Aguacate Importado Por Media Libra,3,Muy duro
Palta Hass Inmadura 115 g,3,Muy chiquita
Granadillo 1 Unidad,3,Lo emviaron verde
Palta Hass Inmadura 115 g,3,Re verde !
Banana Ecuador,3,Están verdes
Banana Ecuador,3,super verdes
Tomate Perita,3,Algunos estaban feos
Chaucha 300 g,3,Todavía la vi medio seca. Fecha de envasado 06/03/2026
Palta Hass  Selección 115 g,3,No están maduras . Están más bien verdes todavía .
Paleta Churrasco Fresca Al Vacío Novillo,3,Se ve linda todavía no la use
Bondiola Congelada,3,No indicaba que era cortada
Papa Blanca,3,Un par llegaron algo podridas..
Tomate Italiano,3,Normal
Tomate Italiano,3,1 tomate vino medio pasado
Banana Ecuador,3,algo verdes
Atado De Apio 350 g,3,Me mandaron solo las hojas una vergüenza.
Naranja Huando 1 Unidad,3,"Escogí 2 unidades pensando que serían grandes, en su lugar recibí 4 pero pequeñas"
Palta Hass Inmadura 115 g,3,Muy pequeña
Ensalada Sueño Verde De Rucula y Radiccio 110 g,3,Bandeja super pequeña
Remolacha X Atado,3,Son remolachad miniatura..... Malisimas
Ensalada Mix Club Verde Con Tomate Cherry 200 g,3,Lechuga marchita
Carne picada Especial 500 G,3,Vence en dos días 🫠
Banana Ecuador,3,Pasadas
Pechuga Sin Ala 1 Lb,3,El precio que aparece en la aplicación es diferente al que cobraron 🤔
Repollo Blanco,3,Menos peso que el ofertado
Guineo 2 lb,3,"Algunos llegaron achurrados porque los empacaron con el arroz y la soda, a qué se le ocurre hacer eso??"
Palta Hass Chilena,3,Estaban muy duras
Berenjena 1 Unidad,3,Muy pequeña
Lechuga Morada,3,Pedi 500gr llego menos
Malla De Limón Mandarina 10 Unidades,3,"Los Limones estaban chiquitos, duros y secos"
Banana Ecuador,3,muy verdes
Culantro Coyote Rollo,3,No está tan fresco
Papa Amarilla,3,Revisar antes de despachar 1 papas  picada
Lechuga Mantecosa,3,Muy sucias y seca
Pollo Entero Fresco con Menudo 2.85 kg,3,Está congelado en algunas partes no es fresco
Pechuga De Pollo,3,No tiene color de ser reciente
Platano Verde Ud,3,No tan bueno
Banana Premium Ecuador,3,Pedí 12 bananas y me llegaron 11
Banana,3,Buen sabor pero todas machucadas
Cebolla Selección,3,"aún no sé cómo están, por fuera se ven bien, igual que las manzanas"
Tomate Criollo Tomatoya 1 lb,3,Un poco pasados
Palta Hass  Selección 115 g,3,Le falta
Cebolla Selección,3,"Le pongo tres estrellas porque lo único que no me gustó es que me cobren casi un 70% extra por darme casi un 23% más de lo que pedí, pero la calidad se ve excelente."
Mamón Formosa Brasil Mitad,3,Me hubiese gustado que este un poco mas maduro.
Palta Hass  Selección 115 g,3,Muy pequeñas
Manzana Red Elegida Gaucho,3,Una de las manzanas tenia una parte podrida
Cebolla Selección,3,Muy chicas
Palta Hass  Selección 115 g,3,Todavía está inmadura
Banana Ecuador Dole,3,Algunas venían con la cáscara abierta. No me parece seguro eso
Cebolla De Verdeo Por Atado,3,Hojas marchitas
Naranja Jugo Selección 1 kg,3,No estaban muy frescas.
Filet Congelado De Pechuga De Pollo 2 kg,3,"El peso neto sin el agua era de 500 gramos menos casi, además, jamás había comido un pollo tan duro"
Sandía Baby 1 Unidad,3,Es chiquita la sandia para el precio que sale
Banana Ecuador,3,Adjunto foto
Higo En Bandeja,3,"Apretados, loque los rompió"
Papa Rosada,3,Correcto
Pollo Entero Refrigerado Con Menudo 2.85 kg,3,"Vinieron sin menudos los pollos abrí uno nomas el otro no lo abrí por si quieren corroborar, igual no me afecta tanto"
Piña Unidad,3,La enviaron muy verde
Berenjena,3,"No está fresco, algunas ya estaban achicharraditos"
Banana,3,1 de las bananas tiene la cáscara abierta
Lechuga Crespa Unidad,3,Muy pequeña
Papaya Huerto Urbano 1 Unidad,3,llego aplastado
Banano Criollo Unidad,3,Muy verdes
Pepino,3,Hola . Pedi 4 me mandaron 3 pepinos las cebollas muy grandes. Los tomate bien.
Pollo Entero Fresco con Menudo 2.85 kg,3,"Me mandaron pollo congelado, el tamaño es bueno"
Palta Hass  Selección 115 g,3,Una palta estaba muy fea
Cebolla,3,Ok
Palta Hass  Selección 115 g,3,No están para.comer en el momento
Papa Blanca,3,Son papas lindas pero tienen boletas no son lisas
Banana Ecuador Dole,3,La banana re pasada
Vacio De Cerdo Fresco,3,Bien la calidad pero me agrego medio kilo
Pera,3,Muy verdes inmaduros... Habria q esperar mucho para saber si es rico..
Tomate Perita,3,muy duros
Palta Hass  Selección 115 g,3,Está muy inmadura aún
Espinaca Buy & Eat 300 g,3,"Hojas pasadas , orribles"
Plátano Verde,3,Estaban medio maduros
Durazno,3,Aún no los probé pero la pinta no es buena
Durazno,3,Estaba medio inmaduro y amargo
Pierna Muslo Tip-Top De Pollo 1 lb,3,No muy fresco
Palta Hass  Selección 115 g,3,Esta muy verde la palta
Banana Premium Ecuador,3,Demasiado maduras
Piña Picada Fresco Chica Empacada,3,Se expira mañana
Papa Clasificada 1 lb,3,Muy pqueñas
Tomate Manzano 1 kg,3,No están muy maduros
Pera,3,Duras
Piña De Exportación Premium Augro Fresh  Unidad,3,Muy verde
Tomate Redondo Selección 500 g,3,Están duros
Ciruela Seleccionada,3,Raro habría que probarlas
Salchica Fresca Cabaña Argentina De Cerdo 350 g,3,Mal sabor
Pollo Empacado Caribeño,3,precio diferente al que anunciaba
Palta Hass  Selección 115 g,3,no estaba madura
Tomate Redondo Selección 500 g,3,Vino abollados
Palta Hass  Selección 115 g,3,Verde
Banana Premium Ecuador,3,Me cobraron 1 kg y me enviaron 795 g
Berenjena Selección,3,Muy grande
Banana Premium Ecuador,3,Todo bien
Tomate Redondo Selección,3,Tomate que le faltan madurar
Lechuga Romana Cosechas De Mi Tierra Por Media Libra,3,"muy cara , yo solo quería la del extra que salía en el pedido que hice"
Durazno Amarillo Selección,3,Solo mandaron 620 gs
Carne Molida Baja En Grasa,3,Es mejor ponerlo en lb
Banana Premium Ecuador,3,El tamaño no es de bananaa de Ecuador
Lechuga Capuchina,3,las hojas de mas afuera estaban algo marchitas.
Papa,3,es 1kilo y medio
Durazno Amarillo Selección,3,Habia algunos duraznos pasados
Cebolla Selección 1 kg,3,Algunas vinieron feas
Zanahoria Selección,3,Ls zanahorias estan medio pasadas
Pera Chica Comercial,3,Esta verde
Tomate Redondo Selección 500 g,3,Buenas
Costeleta de Cerdo Huella Natural,3,Todavia no lo probé
Bondiola De Cerdo Fresca Al Vacío,3,"Tiene menos de 800 gs,y me cobraron más"
Palta Inmadura 1 Unidad,3,"Falta madurar, muy duros."
Tomate Redondo Selección,3,Medio verdes
Cubo De Carnaza Campo 9 Para Guiso Peso Aproximado 500 g,3,Aspecto no fresco
Repollo Blanco x Unidad,3,La mitad estaba podrido
Limón Persa 1 lb,3,Llenos de manchas
Tomate Perita,3,Tomate verde.
Banana Ecuador,3,Esta verde
Tomate Redondo Selección 500 g,3,Son pequeños y algo blandos
Tomate Redondo Selección 500 g,3,"1 de los 3 tomates que vinieron, tiene una mancha negra que está fea"
Palta Hass  Selección 115 g,3,hay tres que no están maduras
Tomate Redondo Selección 500 g,3,Vinieron amarillos
Banana Premium Ecuador,3,muy inmaduras
Frutillas En Bandeja 250 g,3,Varias verdes
Atado De Apio 350 g,3,Hojitas medias feas
Tomate Redondo Selección 500 g,3,El pelón tenía un poco de olor a feo
Manzana Gala Premium 1.5 kg,3,Estaban machucadas
Tomate Cherry 1 lb,3,Era tomate pera y no cherry
Vacio De Cerdo Fresco,3,"No se ve fresco, aun siendo envasada"
Pera,3,Verde vino
Berenjena Negra Selección 1 Unidad,3,"Chiquita, aún no la probé"
Tomate Perita,3,Buen
Cebolla Selección 1 kg,3,Son cebollines no cebollas
Nalga,3,Mucha sangre en la bolsa
Carne De Res Molida Selecta Congelada (Carne & Co) 1 lb,3,Porción mu reducida.
Banana Premium Ecuador,3,No está tan amarilla
Tomate Redondo Selección 500 g,3,Muy verdes
Tomate Perita 1 Libra,3,Están verdes
Zapallo Japonés,3,Me mandaron 4 ks cuando habia pedido 1.
Palta Hass Inmadura 115 g,3,2 de las 6 paltas vinieron aplastadas
Palta Hass  Selección 115 g,3,Medio verde
Palta Hass  Selección 115 g,3,No estaba madura
Chuleta Ahumada Lomo Rebanada,3,No me enviaron lomo sino chuleta completa y con mucha grasa
Limón,3,Medio verde
Asado Banderita Congelado Brasas,3,El asado pesaba bastante menos que lo que decía en la web
Papas Nacionales 0.5 lb,3,Más o menos
Cebolla Amarilla Nacional Por Media Libra,3,Dos cebollas malas o dañadas
Cebolla Amarilla,3,No enviaron la cantidad solicitada
Carne Picada Premium,3,La carne es congelada tendrian que aclarar qué es congelado y que no.
Cebolla Comercial En Bolsa Malla,3,"El oan vino todo roto en pedazos, la lechuga esta toda fea no se puede comer y de los tomates 1 vino podrido"
Papa Canchan,3,Revisar antes de entregar 2 papas picadas
Lechuga Lollo Bionda Hidroponica 1 Un Punto Azul,3,Venía aplastada
Ajo 1 Unidad,3,Muy chiquito
Naranja Nacional,3,Llegó la naranja podrida (1 unidad)
Limón,3,Todos verdes com
Tomate Cherry 250 g,3,Un poco verdes
Zapallo Coreano,3,Mala calidad
Cebolla Selección,3,Cebolla podrida
Ajo,3,Bastante chico de tamaño
Pera Chica Comercial,3,Están verdes
Tomate Cherry  X 280 G Alfresco,3,Muchos estan verde
Papa Canchan,3,Mucha tierra antes venía más limpio
Carne Picada Congelada Swift 500 g,3,Se descongeló un poco
Malla De Otoe 1 lb,3,"Algunos pedazos de los 3 otoes, golpeados o pasados, dañados."
Locote Rojo,3,Esta podrida en parte
Limón,3,Mucha cáscara y poco jugo
Vacio De Cerdo Fresco,3,Mucha grasa
Kiwi 1 lb,3,El precio no es igual al q me había salido la app
Zanahoria Selección 500 g,3,"Verdes, duras"
Espinaca Atado,3,Me llegó acelga
Palta,3,Pedí 4. Dos estaban pasadas
Chuleta Ahumada 0.5 kg,3,"No tenían milanesa de cerdo y ofrecieron cambiarla por chuleta ahumada, y enviaron chuleta fresca,  a un costo menor del que pagué"
Pera Chica Comercial,3,Algo machucada
Ajo 1 Unidad,3,Es muy pequeño y se siente un poco seco
Muslo De Pollo Fresco Al Vacio,3,Porcion reducida
Tomate Perita,3,Demasiado maduros y golpeados
Tomate Cherry Perita,3,Muy verdes no deberían
Pera Chica Comercial,3,1 buena 1 mala
Tomate Redondo Selección,3,Alguno muy maduro
Lechuga Crespa 1 Unidad,3,Lechuga muy pequeña para el precio que tiene
Cebolla Selección,3,"No se respetó el peso que pedí, lo que deriva a un reembolso"
Lechuga Escarola Punto Azul 1 Unidad,3,Venía un poco negra
Suprema Congelada De Pollo Filete 2 kg,3,Aún no las probé
Bondiola De Cerdo Fresca Al Vacío,3,Tiene un poco de olor fuerte.
Zucchini Selección 1 Unidad,3,Vino golpeada
Pera Chica Comercial,3,Medias durad
Pera Chica Comercial,3,Arenosa
Cebolla Selección,3,Venta confusa aparecía que los dos kilos salían mil pesos y me dieron un solo kg  Y el brócoli salí una unidad y me enviaron la mitad
Pollo Criollo G Completo Ave Campo Peso Aprox 2.5 kg,3,"Pollo congelado, debería especificar"
Pechito De Cerdo,3,"No es pechito de cerdo,"
Cuarto Trasero De Pollo Fresco Al Vacío,3,Tenía un poco de olor el pollo
Durazno,3,Están negros
Aguacate Hass Marielita 6 Unidades,3,Venían 3 mal
Carne Picada Magra Saturno,3,buen sabor
Pimiento Morrón 1 Unidad,3,Uno de los pimientos es de la mitad del tamaño del otro
Aji Dulce (Criollo) Bandeja De 100g,3,Pocas unidades pero estan muy bonitos
Guineo Amarillo,3,Muy maduro
Tomate Redondo Selección,3,Nada que ver a la foto. Están verdes. Habrá que esperar para comerlos
Tomate Cherry Rojo Huella Natural,3,Pedí medio kilo me mandaron packashin 420 gr
Palta Hass Inmadura 1 Unidad,3,Muy pequeña
Banana,3,Algunas golpeadas
Asado De Novillito,3,"Mucha grasa, poca carne."
Pera Williams Selección,3,Muy. Maduras . La piel despegada
Tapa De Asado Al Vacío Novillo Fresca,3,Mucha grasa
Solomillo De Cerdo Fresco Al Vacío,3,Dicen 800 gramoa.con suerte si pesa 500 eso q me.enviarln
Tomate Perita Selección,3,Ya maduros y no están baratos
Mandarina,3,La foto parece naranja xD
Pomelo Rojo Selección 1 Unidad,3,Parece mandarina muy chico
Carne Vacuno Huachalomo Importado 550 g,3,Tengo mis dudas respecto a esta carne por el estado en que llegó el Vacuno Carnicero
Banana Premium Ecuador,3,Llegaron un poco aplastadas.
Plátano Maduro Unidad,3,Verdosos
Filet Congelado De Pechuga De Pollo 2 kg,3,"No es mala calidad, pero vienen todas pegadas las pechugas, esta bueno que vinieran separadas para poder fraccionar, ya que si o si tengo que descongelarlo entera para usar o que m avisen que viene as"
Carne Picada Pollo Avicolas Del Oeste 1 Unidad,3,Pensé que era más cantidad y viene congelada
Remolacha X Atado,3,Muy pequeñas
Tomate Redondo Orgánico,3,Seleccionaron tomates golpeados
Tayota 1 lb,3,"Ordené 4, y enviaron 3"
Tomate Redondo Orgánico,3,No están buenos
Tomate Perita,3,No esta tan fresco
Carne Picada Env. Vacio Estancias La 500 G,3,"No era de la calidad solicitada, era con menos grasa la que compré"
Pera Williams Selección,3,Ni es lo que pedi
Plátano Maduro Unidad,3,Ya están casi pasados
Pollo Entero Sin Menudos Fresco Avicolas Del Oeste,3,"Demasiado grande! Pedí uno de más o menos 2 k, me mandaron uno de 3!"
Tomate Italiano,3,1 tomate estaba pasado
Vacío De Novillo Fresco Al Vacío,3,Menos peso
Hierba Buena Bolsa Legumé 113 g,3,No está fresca
Plátano De Seda Pack 5 Unidades,3,Parecen muy pequeños y poco maduros
Uvas rosada 500 gr Del Productor,3,muy maduras
Lechuga Risada Horti Fresh 1 Unidad,3,Un poco mareada
Zucchini Selección,3,Casi podrido
Coliflor,3,Llegó con manchas negras de esas que aparecen cuando no es muy fresco
Guandules Frescos Lb,3,No estánban del todo bien
